Channel,Depth,Feature,Pair,AUC,AUC_bootstrap_mean,CI_lower,CI_upper,Cutoff,Sensitivity,Specificity,n_samples
Red,9,RiseFall_ratio,Normal vs Ischaemia,0.44809941520467844,0.4500826750458408,0.3795452412763472,0.5427395793304549,0.21405969342860437,0.8472222222222222,0.19736842105263153,148
Red,9,RiseFall_ratio,Normal vs Congestion,0.4744744744744745,0.4775530542254121,0.3845253759398497,0.5669675845148888,0.2644504848981432,0.8055555555555556,0.2432432432432432,146
Red,9,RiseFall_ratio,Ischaemia vs Congestion,0.5227596017069701,0.5202216298584657,0.4395945420851267,0.6019563356164384,1.0302667482808336,0.5,0.5945945945945945,150
Red,9,Pulse_Area,Normal vs Ischaemia,0.6028874269005847,0.6004344401400605,0.5078058432984858,0.6837861254699248,0.00026824926172952317,0.3888888888888889,0.868421052631579,148
Red,9,Pulse_Area,Normal vs Congestion,0.47259759759759756,0.4716880053168586,0.3836261261261262,0.5544608515024013,4.363712792793095e-05,0.9027777777777778,0.16216216216216217,146
Red,9,Pulse_Area,Ischaemia vs Congestion,0.36379800853485067,0.3621778222024749,0.2734081096681097,0.44964811734330035,4.347473429849024e-05,0.8947368421052632,0.16216216216216217,150
Red,15,Amp_norm,Normal vs Ischaemia,0.6384615384615384,0.6402440870014078,0.5791749072920317,0.7013088965109767,0.37046719981590215,0.45,0.8269230769230769,204
Red,15,Amp_norm,Normal vs Congestion,0.452,0.44934928678086605,0.36436499569428094,0.5221776763336914,0.4338762249849662,0.18,0.86,200
Red,15,Amp_norm,Ischaemia vs Congestion,0.3210576923076923,0.3198370843554197,0.2405293109668109,0.3984049935935712,0.13982569410675003,0.9711538461538461,0.050000000000000044,204
Red,15,RiseTime,Normal vs Ischaemia,0.4674409370657137,0.46428586409635925,0.3776469999574914,0.5564344376029677,0.0645,0.9130434782608695,0.17808219178082196,142
Red,15,RiseTime,Normal vs Congestion,0.4901281243436253,0.49199460538005724,0.3882665555448582,0.5912663737834971,0.1025,0.8405797101449275,0.26086956521739135,138
Red,15,RiseTime,Ischaemia vs Congestion,0.5413936867182847,0.54095874482703,0.4431427108537459,0.6333505958689783,0.491,0.3698630136986301,0.855072463768116,142
Red,15,FallTime,Normal vs Ischaemia,0.6370855668056383,0.6319246964752471,0.5481865673004913,0.709481966845878,0.2745,0.6376811594202898,0.6438356164383562,142
Red,15,FallTime,Normal vs Congestion,0.5369670237345094,0.5368329461304109,0.43486344537815125,0.6486430010723675,0.2745,0.6376811594202898,0.536231884057971,138
Red,15,FallTime,Ischaemia vs Congestion,0.39368671828469326,0.39419324337608985,0.3134928310052992,0.47836016638120876,0.0375,0.9452054794520548,0.05797101449275366,142
Red,15,PulseWidth,Normal vs Ischaemia,0.5077427039904705,0.49953233527442065,0.41906122967479675,0.6020042194092827,0.1215,0.9710144927536232,0.20547945205479456,142
Red,15,PulseWidth,Normal vs Congestion,0.4475950430581811,0.4468150505984839,0.3501932578586991,0.53246467598806,0.194,0.8840579710144928,0.1594202898550725,138
Red,15,PulseWidth,Ischaemia vs Congestion,0.4433194361723247,0.4426082615883078,0.3507337454212454,0.5530408599250513,0.528,0.3287671232876712,0.6956521739130435,142
Red,15,RiseFall_ratio,Normal vs Ischaemia,0.4097677188802859,0.4106818740162723,0.326502231065631,0.5073610348357221,0.1145646277715315,0.9420289855072463,0.0821917808219178,142
Red,15,RiseFall_ratio,Normal vs Congestion,0.4778407897500525,0.4797464317473872,0.38804986092383636,0.5656917691062912,0.1145646277715315,0.9420289855072463,0.13043478260869568,138
Red,15,RiseFall_ratio,Ischaemia vs Congestion,0.5679968235060552,0.569213338821924,0.46827923478790473,0.6523595095286271,4.835899719533441,0.3287671232876712,0.8115942028985508,142
Red,15,Pulse_Area,Normal vs Ischaemia,0.5638276752034942,0.5593971108166141,0.4732561188811189,0.6570025514795881,6.718391092033138e-05,0.8260869565217391,0.3561643835616438,142
Red,15,Pulse_Area,Normal vs Congestion,0.4268010922075194,0.4263507587932921,0.32830731331327295,0.5184011044176706,2.5566379116352952e-06,1.0,0.02898550724637683,138
Red,15,Pulse_Area,Ischaemia vs Congestion,0.3736351002580901,0.37569391125289203,0.2851025486030242,0.4723414031035301,5.253341401692202e-06,0.9863013698630136,0.02898550724637683,142
Red,21,Amp_norm,Normal vs Ischaemia,0.6211616722160562,0.620894479075663,0.5458314233213443,0.703004659960575,0.3155143192214647,0.6037735849056604,0.6666666666666667,208
Red,21,Amp_norm,Normal vs Congestion,0.45795933321121085,0.4609754926977733,0.3869756365634731,0.5349626258239891,0.20946798440458972,0.8962264150943396,0.13592233009708743,209
Red,21,Amp_norm,Ischaemia vs Congestion,0.33599847706072716,0.338448519380322,0.2640937876394239,0.4090698232564054,0.5265447594838242,0.029411764705882353,0.9902912621359223,205
Red,21,RiseTime,Normal vs Ischaemia,0.49119373776908026,0.49305144146695573,0.39601343248484244,0.592070418891267,0.145,0.7671232876712328,0.3285714285714286,143
Red,21,RiseTime,Normal vs Congestion,0.5287478294424078,0.5297712859999143,0.43842850620432744,0.6269640825827939,0.145,0.7671232876712328,0.3661971830985915,144
Red,21,RiseTime,Ischaemia vs Congestion,0.5329979879275654,0.5327180045281527,0.435296838914669,0.6337199964612199,0.3275,0.42857142857142855,0.704225352112676,141
Red,21,FallTime,Normal vs Ischaemia,0.5818982387475538,0.5784652401245574,0.4924425943931292,0.6687319162911354,0.218,0.6712328767123288,0.5285714285714286,143
Red,21,FallTime,Normal vs Congestion,0.48958132355778505,0.4856582028020917,0.399203855094546,0.5775175865800866,0.685,0.1232876712328767,0.971830985915493,144
Red,21,FallTime,Ischaemia vs Congestion,0.40492957746478875,0.40463867978402596,0.3070467824789964,0.4883587355273761,0.766,0.02857142857142857,1.0,141
Red,21,PulseWidth,Normal vs Ischaemia,0.5339530332681017,0.5340634442571159,0.43907695469582614,0.6313770569628173,0.4865,0.4383561643835616,0.7,143
Red,21,PulseWidth,Normal vs Congestion,0.5194867837159947,0.5189109592160571,0.43966113216954705,0.5972420821118739,0.354,0.6164383561643836,0.47887323943661975,144
Red,21,PulseWidth,Ischaemia vs Congestion,0.4811871227364185,0.47718302746919766,0.38218970322401025,0.5671581756621602,0.743,0.07142857142857142,1.0,141
Red,21,RiseFall_ratio,Normal vs Ischaemia,0.4461839530332681,0.4485945338746593,0.35588841418458794,0.5403608551854477,0.01688690618662821,1.0,0.014285714285714235,143
Red,21,RiseFall_ratio,Normal vs Congestion,0.52324908354235,0.5266769222567372,0.44471009335275424,0.6203598099431433,1.2744216252252152,0.4383561643835616,0.704225352112676,144
Red,21,RiseFall_ratio,Ischaemia vs Congestion,0.5843058350100604,0.5859472605600892,0.4943091932275471,0.6839726129139909,1.1876643762349164,0.5,0.704225352112676,141
Red,21,Pulse_Area,Normal vs Ischaemia,0.5902152641878669,0.5907328848045958,0.49178044002411087,0.6868409122052808,0.00011108520101890207,0.7123287671232876,0.4714285714285714,143
Red,21,Pulse_Area,Normal vs Congestion,0.5078140073316613,0.5093326259575791,0.42504117782378653,0.5924004805357462,0.00013409677655796816,0.6164383561643836,0.46478873239436624,144
Red,21,Pulse_Area,Ischaemia vs Congestion,0.42615694164989937,0.42256498524442193,0.33002385458126793,0.5119993888053589,8.870274152563974e-05,0.7142857142857143,0.3098591549295775,141
IR,3,Amp_norm,Normal vs Ischaemia,0.984375,0.9832169219149378,0.9486111111111112,1.0,0.9864633700527724,0.984375,1.0,129
IR,3,Amp_norm,Normal vs Congestion,0.984375,0.9851684120527037,0.9545099431818181,1.0,0.9864633700527724,0.984375,1.0,148
IR,3,Amp_norm,Ischaemia vs Congestion,0.128021978021978,0.13141737450518393,0.07344368746008093,0.19071220995846877,0.11839909963186655,1.0,0.023809523809523836,149
IR,3,RiseTime,Normal vs Ischaemia,0.2874196510560147,0.2884446743523682,0.16766127842099252,0.4180326703630375,0.1495,0.9696969696969697,0.06060606060606055,66
IR,3,RiseTime,Normal vs Congestion,0.04399766899766898,0.044797177632714506,0.005591791634093261,0.1110173971549404,0.1495,0.9696969696969697,0.038461538461538436,85
IR,3,RiseTime,Ischaemia vs Congestion,0.11888111888111885,0.11801115765212135,0.04061919392503452,0.21567965612957124,inf,0.0,1.0,85
IR,3,FallTime,Normal vs Ischaemia,0.5142332415059687,0.5205644539546349,0.4690035232843137,0.5700892857142856,0.4995,0.9696969696969697,0.06060606060606055,66
IR,3,FallTime,Normal vs Congestion,0.6439393939393939,0.6474190738540415,0.5610962960977701,0.7281762040714995,0.4995,0.9696969696969697,0.3653846153846154,85
IR,3,FallTime,Ischaemia vs Congestion,0.641899766899767,0.6442178727312259,0.5608887195121952,0.7137827474249888,0.4975,0.9696969696969697,0.3653846153846154,85
IR,3,PulseWidth,Normal vs Ischaemia,0.1620752984389348,0.17268449826558327,0.07308874591503266,0.29028186274509804,inf,0.0,1.0,66
IR,3,PulseWidth,Normal vs Congestion,0.4201631701631702,0.42452427968098816,0.2994350647486146,0.5385284025374856,0.492,0.9393939393939394,0.3846153846153846,85
IR,3,PulseWidth,Ischaemia vs Congestion,0.7092074592074593,0.7091763579172959,0.5877926870946768,0.8233720862470861,0.5245,0.5454545454545454,0.8076923076923077,85
IR,3,RiseFall_ratio,Normal vs Ischaemia,0.2975206611570248,0.2932431651242216,0.17061899914924647,0.41667165082496416,3.999898736740842,0.030303030303030304,1.0,66
IR,3,RiseFall_ratio,Normal vs Congestion,0.06876456876456875,0.0672689595991468,0.014842073768153696,0.1442175104281646,3.999898736740842,0.030303030303030304,0.9807692307692307,85
IR,3,RiseFall_ratio,Ischaemia vs Congestion,0.10198135198135197,0.10165495637953256,0.03142673172292433,0.17753200371057518,0.2562557432317453,0.9696969696969697,0.038461538461538436,85
IR,3,Pulse_Area,Normal vs Ischaemia,0.9403122130394858,0.9472872869656593,0.8822638146167557,1.0,0.0012892285331100554,0.9393939393939394,1.0,66
IR,3,Pulse_Area,Normal vs Congestion,0.9411421911421912,0.9453385055438409,0.854183116883117,1.0,0.0012892285331100554,0.9393939393939394,1.0,85
IR,3,Pulse_Area,Ischaemia vs Congestion,0.460955710955711,0.46490085547166005,0.3432964975845411,0.5871344986942248,0.0008426785597983523,0.9393939393939394,0.3846153846153846,85
IR,9,Amp_norm,Normal vs Ischaemia,0.9624819624819625,0.9610689268421311,0.9182863849765258,1.0,0.365199672700727,0.961038961038961,1.0,176
IR,9,Amp_norm,Normal vs Congestion,0.9453262786596119,0.9453712515167007,0.8941791429658708,0.9820085373586774,0.365199672700727,0.961038961038961,0.8888888888888888,158
IR,9,Amp_norm,Ischaemia vs Congestion,0.022820800598578377,0.021121281962194496,0.0,0.05629171271873318,inf,0.0,1.0,180
IR,9,RiseTime,Normal vs Ischaemia,0.7134328358208956,0.7143450922455963,0.6162418997250888,0.8176406528520501,0.1655,0.8444444444444444,0.582089552238806,112
IR,9,RiseTime,Normal vs Congestion,0.4478458049886621,0.44828727942600904,0.34822585291575786,0.5539058904739992,0.265,0.17777777777777778,0.8571428571428572,94
IR,9,RiseTime,Ischaemia vs Congestion,0.24581175753883644,0.24690920454071857,0.16537081215885563,0.34395746395517046,0.3095,0.029850746268656716,1.0,116
IR,9,FallTime,Normal vs Ischaemia,0.43018242122719735,0.43350040329879147,0.33328225806451617,0.5332049226416843,0.1225,0.9555555555555556,0.13432835820895528,112
IR,9,FallTime,Normal vs Congestion,0.46394557823129257,0.4666399644355311,0.3725491713878971,0.5669378306878307,0.0375,1.0,0.08163265306122447,94
IR,9,FallTime,Ischaemia vs Congestion,0.5418824246116356,0.5373360776408052,0.4379881628255491,0.6303776441886116,0.6795,0.2835820895522388,0.8979591836734694,116
IR,9,PulseWidth,Normal vs Ischaemia,0.6054726368159205,0.6043922782934302,0.5017621892166769,0.7125087052513039,0.4865,0.6222222222222222,0.7014925373134329,112
IR,9,PulseWidth,Normal vs Congestion,0.5117913832199547,0.5147298976665721,0.4142307182971108,0.6286055236596928,0.487,0.6,0.5306122448979591,94
IR,9,PulseWidth,Ischaemia vs Congestion,0.38882120012183974,0.3890569013937552,0.28839879186587025,0.4787822921570257,0.503,0.16417910447761194,0.9183673469387755,116
IR,9,RiseFall_ratio,Normal vs Ischaemia,0.6494195688225539,0.6481847239112468,0.5428413592134206,0.7497759713516554,0.34534465396465674,0.8222222222222222,0.5522388059701493,112
IR,9,RiseFall_ratio,Normal vs Congestion,0.49863945578231295,0.4971380711277679,0.38225503663003674,0.6171423149219201,0.5305294684094727,0.35555555555555557,0.7346938775510203,94
IR,9,RiseFall_ratio,Ischaemia vs Congestion,0.34983247030155346,0.3532084544263764,0.2543004165431549,0.4669089244089245,0.6196183791423842,0.22388059701492538,0.8163265306122449,116
IR,9,Pulse_Area,Normal vs Ischaemia,0.8567164179104477,0.8568234665043355,0.7776667026047956,0.9406034803895483,0.000320389679386232,0.7777777777777778,0.9850746268656716,112
IR,9,Pulse_Area,Normal vs Congestion,0.7346938775510204,0.7373909698505736,0.63844981079623,0.8420948650267941,0.00046527724470943186,0.6888888888888889,0.8979591836734694,94
IR,9,Pulse_Area,Ischaemia vs Congestion,0.12519037465732563,0.12280035046353108,0.05518608190313285,0.20061825786825788,inf,0.0,1.0,116
IR,15,Amp_norm,Normal vs Ischaemia,0.8835634056417732,0.8814956649450906,0.8220300220060985,0.9331901144130827,0.12270433630538045,0.8691588785046729,1.0,216
IR,15,Amp_norm,Normal vs Congestion,0.8391633288829551,0.8421325918043219,0.7758802973646725,0.908934285206018,0.17979060150385218,0.794392523364486,1.0,212
IR,15,Amp_norm,Ischaemia vs Congestion,0.08256880733944955,0.08502129431521518,0.03738246399710434,0.14517774659550978,0.03882958938280132,0.981651376146789,0.06666666666666665,214
IR,15,RiseTime,Normal vs Ischaemia,0.5838394062078273,0.5770342940086803,0.4834339667154675,0.6830734286763742,0.2245,0.5131578947368421,0.7051282051282051,154
IR,15,RiseTime,Normal vs Congestion,0.5088015647226173,0.5096645088256285,0.4035802311273201,0.5872583891171671,0.2245,0.5131578947368421,0.5810810810810811,150
IR,15,RiseTime,Ischaemia vs Congestion,0.4132016632016632,0.4159608287397931,0.32043042458181276,0.5013236719291407,0.042,1.0,0.027027027027026973,152
IR,15,FallTime,Normal vs Ischaemia,0.5084345479082322,0.5119251872980202,0.43454369095816464,0.6040613983548767,0.471,0.7368421052631579,0.41025641025641024,154
IR,15,FallTime,Normal vs Congestion,0.48284139402560466,0.48712924604208985,0.39820597222222215,0.5842534011840519,0.125,0.9078947368421053,0.14864864864864868,150
IR,15,FallTime,Ischaemia vs Congestion,0.4732328482328482,0.4695718219802709,0.3701196494222689,0.5513149863914798,0.7715,0.19230769230769232,0.9189189189189189,152
IR,15,PulseWidth,Normal vs Ischaemia,0.46820175438596484,0.46665540794814825,0.3758435937117012,0.5550276430909655,0.259,0.8421052631578947,0.21794871794871795,154
IR,15,PulseWidth,Normal vs Congestion,0.5437411095305832,0.5446035372337287,0.4492425527903469,0.6557318359257928,0.5095,0.39473684210526316,0.7837837837837838,150
IR,15,PulseWidth,Ischaemia vs Congestion,0.5754504504504504,0.572119653985736,0.49652097070032136,0.6602829518116207,0.512,0.3974358974358974,0.7972972972972973,152
IR,15,RiseFall_ratio,Normal vs Ischaemia,0.5286774628879892,0.5227632733412083,0.4383382440985289,0.622945176856654,0.44178702331180186,0.5394736842105263,0.5897435897435898,154
IR,15,RiseFall_ratio,Normal vs Congestion,0.5090682788051208,0.5066744522423412,0.4010927977251507,0.600323564143854,0.22039444684941203,0.8289473684210527,0.2702702702702703,150
IR,15,RiseFall_ratio,Ischaemia vs Congestion,0.47054747054747054,0.47229222614334865,0.38268978549961763,0.5724232352686176,2.0915597687929024,0.19230769230769232,0.8648648648648649,152
IR,15,Pulse_Area,Normal vs Ischaemia,0.7486504723346827,0.7459119893505667,0.6626501463805169,0.8349908225485317,0.00016489920329290593,0.6578947368421053,0.9358974358974359,154
IR,15,Pulse_Area,Normal vs Congestion,0.6417140825035562,0.6403369204547263,0.5339850040257649,0.7517400250492039,0.0002474273852287268,0.4605263157894737,0.972972972972973,150
IR,15,Pulse_Area,Ischaemia vs Congestion,0.24047124047124047,0.23740392270828195,0.1479530696310687,0.31912246892769036,2.7842361792506932e-05,0.9615384615384616,0.09459459459459463,152
IR,21,Amp_norm,Normal vs Ischaemia,0.9163199260286639,0.9141465139962014,0.8726303450980528,0.9583229064168203,0.08542788910531501,0.8761904761904762,1.0,208
IR,21,Amp_norm,Normal vs Congestion,0.6336569579288026,0.6339242805745593,0.5606259193619265,0.7086811742845501,0.11115577542768715,0.5333333333333333,0.7281553398058253,208
IR,21,Amp_norm,Ischaemia vs Congestion,0.08973513054953339,0.0904968826715815,0.03472451387346336,0.14513344638035236,0.028530435744527842,0.970873786407767,0.06796116504854366,206
IR,21,RiseTime,Normal vs Ischaemia,0.4439553990610329,0.4380789143089824,0.3570161000713577,0.538002355138228,0.15,0.7222222222222222,0.3943661971830986,143
IR,21,RiseTime,Normal vs Congestion,0.4639084507042254,0.45815898768791496,0.347399792337625,0.5737247993286967,0.327,0.18055555555555555,0.9014084507042254,143
IR,21,RiseTime,Ischaemia vs Congestion,0.5179527871454077,0.5175063578034709,0.42471578699519874,0.614165620259227,0.358,0.30985915492957744,0.9436619718309859,142
IR,21,FallTime,Normal vs Ischaemia,0.5901799687010955,0.59364964123013,0.5038225701239399,0.6928588200527263,0.482,0.7083333333333334,0.6056338028169015,143
IR,21,FallTime,Normal vs Congestion,0.49149061032863856,0.4972401342170318,0.3859345596399405,0.5950938047281922,0.4835,0.6944444444444444,0.4225352112676056,143
IR,21,FallTime,Ischaemia vs Congestion,0.373041063281095,0.3715357434173786,0.2795730781190203,0.465036231884058,0.79,0.04225352112676056,1.0,142
IR,21,PulseWidth,Normal vs Ischaemia,0.5245500782472614,0.5206559265663058,0.4223557735765094,0.6120543266893534,0.52,0.3888888888888889,0.7605633802816901,143
IR,21,PulseWidth,Normal vs Congestion,0.5590766823161188,0.5587075507188014,0.45917070770960716,0.6587398019138327,0.52,0.3888888888888889,0.8873239436619719,143
IR,21,PulseWidth,Ischaemia vs Congestion,0.5320372941876612,0.5329518764609433,0.4293938535180353,0.6344821872778962,0.512,0.323943661971831,0.8591549295774648,142
IR,21,RiseFall_ratio,Normal vs Ischaemia,0.44366197183098594,0.4403930720621512,0.3509377454831108,0.5362085092159812,0.16826899963049502,0.7916666666666666,0.2676056338028169,143
IR,21,RiseFall_ratio,Normal vs Congestion,0.5084115805946792,0.5030316684293515,0.40196983190194996,0.62299926741348,0.7767752216712279,0.3055555555555556,0.8028169014084507,143
IR,21,RiseFall_ratio,Ischaemia vs Congestion,0.5651656417377504,0.5650909957388839,0.46750830650259484,0.6554696032034948,0.6742190532038154,0.5070422535211268,0.7746478873239436,142
IR,21,Pulse_Area,Normal vs Ischaemia,0.769170579029734,0.7646734772424212,0.6845479597244303,0.8351284431570708,0.00011144285968070855,0.5833333333333334,0.9577464788732395,143
IR,21,Pulse_Area,Normal vs Congestion,0.5506651017214397,0.5504172473748759,0.45928638852692977,0.6471189257447906,0.00014055243551200496,0.4583333333333333,0.7746478873239436,143
IR,21,Pulse_Area,Ischaemia vs Congestion,0.22019440587185085,0.2202188159186106,0.13144355644355643,0.29935924396769054,3.5929188204062434e-06,0.971830985915493,0.05633802816901412,142
Red/IR_Ratio,3,Red_IR_amp_ratio,Normal vs Ischaemia,0.557294858586926,0.557295718205146,0.5469192927626108,0.5663475443927208,0.4443979171911382,0.7605654761904762,0.3600591715976331,13480
Red/IR_Ratio,3,Red_IR_amp_ratio,Normal vs Congestion,0.1477665822949117,0.14726449380712256,0.13979273534743636,0.1542231969854265,0.125748156475701,0.9788690476190476,0.09078771695594123,15708
Red/IR_Ratio,3,Red_IR_amp_ratio,Ischaemia vs Congestion,0.14297236881259165,0.1427905191284285,0.13564965740896137,0.14960251542472192,0.0834430808893254,1.0,0.04583889630618598,15748
Red/IR_Ratio,3,Red_IR_amp_norm_ratio,Normal vs Ischaemia,0.5568106552902226,0.5568110582245409,0.5464339508145778,0.5658576952459969,0.9541163513458608,0.7599702380952381,0.3600591715976331,13480
Red/IR_Ratio,3,Red_IR_amp_norm_ratio,Normal vs Congestion,0.14775618483374656,0.14725386829304143,0.13978052529653903,0.15421299419741996,0.26995459386438647,0.9788690476190476,0.09078771695594123,15708
Red/IR_Ratio,3,Red_IR_amp_norm_ratio,Ischaemia vs Congestion,0.14297801407794217,0.14279631434157905,0.13565519195219056,0.14961150582334262,0.17917071220588485,1.0,0.04583889630618598,15748
Red/IR_Ratio,9,Red_IR_amp_ratio,Normal vs Ischaemia,0.29817288024358735,0.29798782857722583,0.29194112174245884,0.30562709676743,7.8328235681941205,0.027097902097902096,0.974934530490086,18700
Red/IR_Ratio,9,Red_IR_amp_ratio,Normal vs Congestion,0.35718211150601087,0.3573361521294065,0.34952644233913593,0.36529025387617275,2.700555243750688,0.037587412587412584,0.9993011879804332,16594
Red/IR_Ratio,9,Red_IR_amp_ratio,Ischaemia vs Congestion,0.5780649560543185,0.5779856810135569,0.5699650874092956,0.5854567466688062,0.8050259791714588,0.27469135802469136,0.9387374796179828,19278
Red/IR_Ratio,9,Red_IR_amp_norm_ratio,Normal vs Ischaemia,0.2976758674359684,0.2974901342245982,0.2914395188474696,0.3051444327613708,17.21537141214377,0.026723276723276724,0.9751215862326973,18700
Red/IR_Ratio,9,Red_IR_amp_norm_ratio,Normal vs Congestion,0.35711819045152376,0.3572717590120245,0.34946512298154836,0.36522780208853317,5.8814157904131035,0.037587412587412584,0.9995341253202888,16594
Red/IR_Ratio,9,Red_IR_amp_norm_ratio,Ischaemia vs Congestion,0.578641918228972,0.5785633001353339,0.5705266374675604,0.5860338926875351,1.738292621641432,0.2714178825289936,0.9425809457255998,19278
Red/IR_Ratio,15,Red_IR_amp_ratio,Normal vs Ischaemia,0.2377162163053443,0.2377262787116423,0.23167036992650253,0.24320810583370145,2.3426222059842323,0.07654205607476636,0.9613620324629499,22036
Red/IR_Ratio,15,Red_IR_amp_ratio,Normal vs Congestion,0.3493680195816644,0.34949905267492826,0.34291872983850286,0.3572997998031142,1.6613013985313962,0.10429906542056075,0.9211428571428572,21200
Red/IR_Ratio,15,Red_IR_amp_ratio,Ischaemia vs Congestion,0.6481699180024868,0.6484375178245488,0.6407855542822718,0.6553773324328712,1.2442522534059464,0.4855328158080452,0.7388571428571429,21836
Red/IR_Ratio,15,Red_IR_amp_norm_ratio,Normal vs Ischaemia,0.23710333137667444,0.23711340456849583,0.23106753590547102,0.24257566719833834,5.047459641133968,0.07663551401869159,0.9612738179251941,22036
