Channel,Depth,Feature,Pair,AUC,AUC_bootstrap_mean,CI_lower,CI_upper,Cutoff,Sensitivity,Specificity,n_samples
Red,9,PulseWidth,Ischaemia vs Congestion,0.4814102564102565,0.4969925962696992,0.32086057611965235,0.6795322580645161,0.8095,0.23076923076923078,0.8333333333333334,56
Red,9,RiseFall_ratio,Normal vs Ischaemia,0.48387096774193544,0.4887177413920581,0.31261795768191764,0.642989417989418,1.3079282036304531,0.3225806451612903,0.8076923076923077,57
Red,9,RiseFall_ratio,Normal vs Congestion,0.5387096774193548,0.543424544912583,0.4062712418300654,0.6937204532814237,1.1797904801695887,0.3870967741935484,0.7333333333333334,61
Red,9,RiseFall_ratio,Ischaemia vs Congestion,0.5628205128205128,0.5551859641428927,0.39838040865384616,0.6952113327848622,0.7135561395389612,0.7692307692307693,0.4,56
Red,9,Pulse_Area,Normal vs Ischaemia,0.5173697270471465,0.5191122422154261,0.401223544973545,0.6766228728728728,0.0008771480463280743,0.3225806451612903,0.8076923076923077,57
Red,9,Pulse_Area,Normal vs Congestion,0.33333333333333337,0.3366889890746817,0.2045959631071561,0.4733506493506493,0.0011944111862172992,0.03225806451612903,1.0,61
Red,9,Pulse_Area,Ischaemia vs Congestion,0.30128205128205127,0.31489493500859006,0.18834739861853833,0.46635443239795926,inf,0.0,1.0,56
Red,15,Amp_norm,Normal vs Ischaemia,0.6278867102396515,0.6275633663371368,0.5155647288155027,0.7589001711795829,0.48416436958002573,0.8823529411764706,0.5777777777777777,96
Red,15,Amp_norm,Normal vs Congestion,0.35609243697478987,0.3574703445104314,0.2559609793455132,0.47197337317010124,0.4673882944400373,0.9215686274509803,0.125,107
Red,15,Amp_norm,Ischaemia vs Congestion,0.3492063492063492,0.35282758379199863,0.23500561500210868,0.47405756837147817,0.5802704764188427,0.2222222222222222,0.8928571428571429,101
Red,15,RiseTime,Normal vs Ischaemia,0.5571428571428572,0.5482658866690722,0.3603138528138528,0.757871972318339,0.207,0.9,0.3571428571428571,34
Red,15,RiseTime,Normal vs Congestion,0.5449999999999999,0.541814903279934,0.3966599190283401,0.6898891440367413,0.204,0.95,0.31999999999999995,45
Red,15,RiseTime,Ischaemia vs Congestion,0.49,0.4950640669765577,0.294292328042328,0.7114342833092835,0.086,1.0,0.12,39
Red,15,FallTime,Normal vs Ischaemia,0.6035714285714285,0.5915787441280231,0.34701754385964917,0.7894658521303259,0.275,0.8,0.5,34
Red,15,FallTime,Normal vs Congestion,0.5609999999999999,0.561034550770235,0.4038819444444444,0.7428283950617284,0.275,0.8,0.4,45
Red,15,FallTime,Ischaemia vs Congestion,0.46714285714285714,0.47256054292377486,0.27292718516851044,0.7155578817733991,0.411,0.42857142857142855,0.76,39
Red,15,PulseWidth,Normal vs Ischaemia,0.5857142857142857,0.5710981884846957,0.3505874060150376,0.7834589947089947,0.4915,0.85,0.4285714285714286,34
Red,15,PulseWidth,Normal vs Congestion,0.5529999999999999,0.557653147071512,0.4031145165576112,0.7206815789473684,0.4915,0.85,0.4,45
Red,15,PulseWidth,Ischaemia vs Congestion,0.4714285714285714,0.4810579250178007,0.27969957729468603,0.6862896273637374,0.831,0.2857142857142857,0.84,39
Red,15,RiseFall_ratio,Normal vs Ischaemia,0.42500000000000004,0.4303837977485495,0.1976390796703297,0.6376217532467533,1.216323220889195,0.55,0.5714285714285714,34
Red,15,RiseFall_ratio,Normal vs Congestion,0.53,0.5268849906043587,0.358218155683326,0.6840666666666667,1.216323220889195,0.55,0.6,45
Red,15,RiseFall_ratio,Ischaemia vs Congestion,0.5942857142857143,0.5912419672004837,0.42545019157088126,0.7748436294057115,1.142160043353479,0.6428571428571429,0.56,39
Red,15,Pulse_Area,Normal vs Ischaemia,0.5928571428571429,0.5783402354164829,0.3533258928571429,0.789345238095238,0.0006553215487173178,0.65,0.6428571428571428,34
Red,15,Pulse_Area,Normal vs Congestion,0.54,0.5423302607709509,0.39480225390551477,0.712268183135323,0.00048232835804590344,0.85,0.31999999999999995,45
Red,15,Pulse_Area,Ischaemia vs Congestion,0.4542857142857142,0.46193001138460177,0.2740740740740741,0.6712207602339182,0.0009834953552768039,0.14285714285714285,0.96,39
Red,21,Amp_norm,Normal vs Ischaemia,0.7198822463768116,0.7190219134726342,0.6160918967315556,0.8037738425150229,0.5533622360119917,0.6956521739130435,0.75,133
Red,21,Amp_norm,Normal vs Congestion,0.4095614530397139,0.4109568680445055,0.3245118877680498,0.5078761704780727,0.499715640366605,0.9130434782608695,0.1558441558441559,146
Red,21,Amp_norm,Ischaemia vs Congestion,0.2702922077922078,0.26259668937800806,0.18182797091439315,0.35144540847665845,0.2552404022890047,1.0,0.012987012987012991,141
Red,21,RiseTime,Normal vs Ischaemia,0.5568576388888888,0.543204066018903,0.4008378263662644,0.6783560193587417,0.2485,0.6944444444444444,0.5,68
Red,21,RiseTime,Normal vs Congestion,0.5867283950617284,0.583949815319726,0.47071496212121217,0.717476851851852,0.09,0.9166666666666666,0.28888888888888886,81
Red,21,RiseTime,Ischaemia vs Congestion,0.5024305555555556,0.5033219399654051,0.3616320861678004,0.6332673245638829,0.4465,0.28125,0.8444444444444444,77
Red,21,FallTime,Normal vs Ischaemia,0.5143229166666666,0.5165057828023748,0.3859891205285942,0.6533019685741461,0.3355,0.5833333333333334,0.53125,68
Red,21,FallTime,Normal vs Congestion,0.5049382716049383,0.5081479581349565,0.3848970006591958,0.6304030254458025,0.3455,0.5555555555555556,0.6,81
Red,21,FallTime,Ischaemia vs Congestion,0.48333333333333334,0.4798143380441877,0.35760826652089406,0.6228443877551021,0.151,0.84375,0.28888888888888886,77
Red,21,PulseWidth,Normal vs Ischaemia,0.5824652777777777,0.5747805376234695,0.4367484629581404,0.7170311794263776,0.631,0.5,0.78125,68
Red,21,PulseWidth,Normal vs Congestion,0.520679012345679,0.522339486224396,0.3901784614437054,0.6487452691337259,0.387,0.8611111111111112,0.3111111111111111,81
Red,21,PulseWidth,Ischaemia vs Congestion,0.4642361111111111,0.4597280426002749,0.3186123534718619,0.5877439678758433,0.3905,0.84375,0.3111111111111111,77
Red,21,RiseFall_ratio,Normal vs Ischaemia,0.5546875,0.541718356334392,0.4226276776384535,0.6798464912280702,0.46866142439396746,0.8055555555555556,0.40625,68
Red,21,RiseFall_ratio,Normal vs Congestion,0.5574074074074074,0.5559883940763996,0.4223309018567639,0.694788114184666,0.46866142439396746,0.8055555555555556,0.4,81
Red,21,RiseFall_ratio,Ischaemia vs Congestion,0.5118055555555556,0.5155101857846051,0.373859481292517,0.6362438471323489,0.9130860673086559,0.5,0.6,77
Red,21,Pulse_Area,Normal vs Ischaemia,0.6258680555555555,0.6160715229318828,0.49727695481601725,0.7518438632246378,0.0006468388078328813,0.6388888888888888,0.71875,68
Red,21,Pulse_Area,Normal vs Congestion,0.5302469135802469,0.5308523774464136,0.39418627065302914,0.6707628153280327,0.0006927584956122767,0.5833333333333334,0.5777777777777777,81
Red,21,Pulse_Area,Ischaemia vs Congestion,0.4145833333333333,0.4115114011942866,0.287153246996997,0.5333720930232557,0.0004731632509573782,0.71875,0.33333333333333337,77
IR,3,Amp_norm,Normal vs Ischaemia,0.9872592592592593,0.9856147522877883,0.9547171387073348,1.0,0.9260762547142259,0.9866666666666667,1.0,165
IR,3,Amp_norm,Normal vs Congestion,0.9885333333333334,0.9882390061971137,0.9566989451476794,1.0,0.9260762547142259,0.9866666666666667,1.0,175
IR,3,Amp_norm,Ischaemia vs Congestion,0.23911111111111114,0.2385262131306367,0.15188383271956252,0.30764095823042065,0.6068729266340817,0.9777777777777777,0.13,190
IR,3,RiseTime,Normal vs Ischaemia,0.4870689655172413,0.48941173226106394,0.3838451978658681,0.586456501995915,0.15,0.9318181818181818,0.1724137931034483,102
IR,3,RiseTime,Normal vs Congestion,0.3676470588235294,0.368478006501558,0.2586746487669032,0.46051087948825303,0.1455,0.9772727272727273,0.1029411764705882,112
IR,3,RiseTime,Ischaemia vs Congestion,0.38590263691683574,0.3876788712518874,0.2812631360081054,0.4797867338416017,0.0895,1.0,0.044117647058823484,126
IR,3,FallTime,Normal vs Ischaemia,0.5574059561128527,0.5532437035671416,0.42966351357413113,0.6741427033345306,0.47,0.7954545454545454,0.3620689655172413,102
IR,3,FallTime,Normal vs Congestion,0.5349264705882353,0.5336192752302631,0.43713799156026045,0.6421305120947527,0.47,0.7954545454545454,0.3970588235294118,112
IR,3,FallTime,Ischaemia vs Congestion,0.48732251521298176,0.4875542877575084,0.39942560659829607,0.5836715064129728,0.73,0.13793103448275862,0.9852941176470589,126
IR,3,PulseWidth,Normal vs Ischaemia,0.4047805642633229,0.39715348273752454,0.2831938971122218,0.49483783832397454,0.48,0.8409090909090909,0.2931034482758621,102
IR,3,PulseWidth,Normal vs Congestion,0.44418449197860965,0.4431295602044753,0.33941402251707115,0.5420558905380335,0.5455,0.8181818181818182,0.4411764705882353,112
IR,3,PulseWidth,Ischaemia vs Congestion,0.4989858012170385,0.4994488312958534,0.38467874205612446,0.594684184333252,0.5455,0.6896551724137931,0.4411764705882353,126
IR,3,RiseFall_ratio,Normal vs Ischaemia,0.445141065830721,0.44728004916814385,0.3398591543774648,0.5671136022423209,0.24320796480211537,0.9545454545454546,0.15517241379310343,102
IR,3,RiseFall_ratio,Normal vs Congestion,0.4167780748663102,0.41821954912571263,0.30713488657926513,0.5159881282058277,0.21541349916171934,1.0,0.13235294117647056,112
IR,3,RiseFall_ratio,Ischaemia vs Congestion,0.4741379310344827,0.4747831619643202,0.37943966607639773,0.5651298666018132,2.3785041976926813,0.15517241379310345,0.9117647058823529,126
IR,3,Pulse_Area,Normal vs Ischaemia,0.8612852664576803,0.8616856149508402,0.7694345238095237,0.9378176110597691,0.002026315400630637,0.7727272727272727,0.9827586206896551,102
IR,3,Pulse_Area,Normal vs Congestion,0.8689839572192514,0.8679796006161089,0.7873731587561376,0.940796757058988,0.002026315400630637,0.7727272727272727,0.9852941176470589,112
IR,3,Pulse_Area,Ischaemia vs Congestion,0.47388438133874244,0.47436666794878585,0.3662613407258064,0.5727911842256105,0.0013612675637838813,0.6896551724137931,0.4558823529411765,126
IR,9,Amp_norm,Normal vs Ischaemia,1.0,1.0,0.9999999999999999,1.0,0.4526315635603243,1.0,1.0,125
IR,9,Amp_norm,Normal vs Congestion,0.7187894073139974,0.7140251659901685,0.6324148859595407,0.7971898537192655,0.4707413004194402,0.8360655737704918,0.7076923076923076,126
IR,9,Amp_norm,Ischaemia vs Congestion,0.0,0.0,0.0,0.0,inf,0.0,1.0,129
IR,9,RiseTime,Normal vs Ischaemia,0.4566532258064516,0.45230862249543846,0.3259864522238514,0.6306881213532667,0.149,0.9354838709677419,0.125,63
IR,9,RiseTime,Normal vs Congestion,0.4100684261974585,0.41513097149375366,0.28284162839309895,0.5559140240147784,0.3505,0.0967741935483871,0.9090909090909091,64
IR,9,RiseTime,Ischaemia vs Congestion,0.4356060606060606,0.43379064228077624,0.2808260233918129,0.5874456473014167,0.3305,0.15625,0.8787878787878788,65
IR,9,FallTime,Normal vs Ischaemia,0.6491935483870968,0.6589510063060914,0.5077702702702703,0.7929473304473306,0.4675,0.9354838709677419,0.34375,63
IR,9,FallTime,Normal vs Congestion,0.5957966764418376,0.5903840395288908,0.4559115668570253,0.71732177734375,0.4675,0.9354838709677419,0.2727272727272727,64
IR,9,FallTime,Ischaemia vs Congestion,0.4611742424242424,0.46639324159723017,0.3237317674817674,0.6067116477272728,0.4315,0.90625,0.1515151515151515,65
IR,9,PulseWidth,Normal vs Ischaemia,0.1743951612903226,0.1805624429151683,0.07496471774193549,0.31240480361423567,inf,0.0,1.0,63
IR,9,PulseWidth,Normal vs Congestion,0.47702834799608995,0.4701825035031041,0.33384090987539267,0.6096523083972963,0.586,0.8709677419354839,0.21212121212121215,64
IR,9,PulseWidth,Ischaemia vs Congestion,0.8068181818181819,0.7985722035445525,0.684711985930736,0.9081912878787878,0.6835,0.78125,0.7878787878787878,65
IR,9,RiseFall_ratio,Normal vs Ischaemia,0.42439516129032256,0.4193325161496446,0.28876493125986025,0.577995258363202,0.24362560221793728,0.967741935483871,0.09375,63
IR,9,RiseFall_ratio,Normal vs Congestion,0.38660801564027375,0.39351120448451515,0.2622521731364611,0.531942335218545,0.22358928494505653,1.0,0.030303030303030276,64
IR,9,RiseFall_ratio,Ischaemia vs Congestion,0.4498106060606061,0.44761986028596285,0.2982942085326954,0.5976110038610039,0.4662567152214413,0.65625,0.3939393939393939,65
IR,9,Pulse_Area,Normal vs Ischaemia,0.7752016129032259,0.7833294902534033,0.6246308808808809,0.8858189033189033,0.0010816638945136663,0.7096774193548387,0.84375,63
IR,9,Pulse_Area,Normal vs Congestion,0.613880742913001,0.6101491891785826,0.45340743969776226,0.7262990083679739,0.00109063581881859,0.6774193548387096,0.6060606060606061,64
IR,9,Pulse_Area,Ischaemia vs Congestion,0.33238636363636365,0.3301002591935505,0.20654808133256408,0.5162466397849462,0.001241128613148292,0.0625,0.9696969696969697,65
IR,15,Amp_norm,Normal vs Ischaemia,0.9999999999999999,1.0,0.9999999999999999,1.0,0.3229388347491856,1.0,1.0,122
IR,15,Amp_norm,Normal vs Congestion,0.7662612374405078,0.7628073535731638,0.6690417721033662,0.8578154794384121,0.34193345792747853,0.8387096774193549,0.8360655737704918,123
IR,15,Amp_norm,Ischaemia vs Congestion,0.006557377049180336,0.0069759256298713435,0.0,0.020547845530908274,inf,0.0,1.0,121
IR,15,RiseTime,Normal vs Ischaemia,0.5656284760845384,0.5597297109944666,0.3807460604375232,0.6998232886904762,0.2295,0.7419354838709677,0.4482758620689655,60
IR,15,RiseTime,Normal vs Congestion,0.5134408602150538,0.5131930787535707,0.36775184136983713,0.6488545296167247,0.369,0.22580645161290322,0.9,61
IR,15,RiseTime,Ischaemia vs Congestion,0.4367816091954023,0.4298342055551547,0.2899761072261072,0.5575050709939149,0.431,0.13793103448275862,0.9666666666666667,59
IR,15,FallTime,Normal vs Ischaemia,0.6952169076751946,0.6920500603192841,0.5691640487213404,0.8198091233371979,0.5295,0.41935483870967744,0.896551724137931,60
IR,15,FallTime,Normal vs Congestion,0.6322580645161291,0.6308541571286412,0.48726062443655627,0.7710523146208631,0.511,0.45161290322580644,0.8666666666666667,61
IR,15,FallTime,Ischaemia vs Congestion,0.4247126436781609,0.44039930613039596,0.2843772686025408,0.5933370357712463,0.507,0.20689655172413793,0.8666666666666667,59
IR,15,PulseWidth,Normal vs Ischaemia,0.6607341490545051,0.653130405227333,0.5028503264279419,0.7677928841991343,0.7585,0.6451612903225806,0.7241379310344828,60
IR,15,PulseWidth,Normal vs Congestion,0.5758064516129032,0.5755959918489713,0.4423966245657423,0.7267777777777777,0.7585,0.6451612903225806,0.6,61
IR,15,PulseWidth,Ischaemia vs Congestion,0.4126436781609196,0.41519126203301027,0.2845577137915848,0.5389514473753907,0.8745,0.034482758620689655,1.0,59
IR,15,RiseFall_ratio,Normal vs Ischaemia,0.4916573971078976,0.48950226215720777,0.32911568409343717,0.6352533363402929,0.5810171735713575,0.5806451612903226,0.5172413793103448,60
IR,15,RiseFall_ratio,Normal vs Congestion,0.45376344086021503,0.4528263474726277,0.3278462998102466,0.5833874458874458,0.47190914829591774,0.7419354838709677,0.30000000000000004,61
IR,15,RiseFall_ratio,Ischaemia vs Congestion,0.45862068965517244,0.4456652490742291,0.30171102812648976,0.5811764705882352,0.9900962090630578,0.20689655172413793,0.9666666666666667,59
IR,15,Pulse_Area,Normal vs Ischaemia,0.9165739710789766,0.9130984459795595,0.8381147230526825,0.9665215773809523,0.000774187134578749,1.0,0.6551724137931034,60
IR,15,Pulse_Area,Normal vs Congestion,0.7204301075268817,0.7205326332043225,0.5987652831402831,0.8351746031746032,0.0009976323534177612,0.5161290322580645,0.9,61
IR,15,Pulse_Area,Ischaemia vs Congestion,0.2011494252873563,0.20046189808240977,0.10937700534759356,0.31348009941759947,inf,0.0,1.0,59
IR,21,Amp_norm,Normal vs Ischaemia,0.9593984962406014,0.9584759464441859,0.9087100537889574,0.9929100419237463,0.27454476436025826,0.8771929824561403,0.9714285714285714,92
IR,21,Amp_norm,Normal vs Congestion,0.4814814814814815,0.4791295210459012,0.3584162888997795,0.5951848042404991,0.2893123517984679,0.45614035087719296,0.7777777777777778,111
IR,21,Amp_norm,Ischaemia vs Congestion,0.047619047619047616,0.04495157347514022,0.006572823912762939,0.09770021645021652,inf,0.0,1.0,89
IR,21,RiseTime,Normal vs Ischaemia,0.06944444444444445,0.0654803639085451,0.0,0.19673913043478258,0.495,0.041666666666666664,1.0,27
IR,21,RiseTime,Normal vs Congestion,0.5672348484848485,0.5595978245089173,0.36802738336714,0.7391707251082251,0.2275,0.7916666666666666,0.36363636363636365,46
IR,21,RiseTime,Ischaemia vs Congestion,0.9848484848484849,0.9862126194604173,0.9121541501976285,1.0,0.3875,1.0,0.9545454545454546,25
IR,21,FallTime,Normal vs Ischaemia,0.923611111111111,0.9254430621355275,0.76,1.0,0.371,0.7916666666666666,1.0,27
IR,21,FallTime,Normal vs Congestion,0.5833333333333334,0.578215138421398,0.41638257575757576,0.7397137878071836,0.4495,0.6666666666666666,0.5454545454545454,46
IR,21,FallTime,Ischaemia vs Congestion,0.16666666666666669,0.1708314135591423,0.0,0.39734848484848473,0.192,1.0,0.09090909090909094,25
IR,21,PulseWidth,Normal vs Ischaemia,0.6111111111111112,0.6087982466732752,0.2894021739130435,0.9230769230769231,0.8175,0.3333333333333333,1.0,27
IR,21,PulseWidth,Normal vs Congestion,0.6268939393939394,0.6191074855501664,0.4303365384615385,0.7730663666328601,0.6925,0.6666666666666666,0.5909090909090908,46
IR,21,PulseWidth,Ischaemia vs Congestion,0.5757575757575757,0.6013180438093574,0.20833333333333337,0.9166666666666666,0.5745,1.0,0.2727272727272727,25
IR,21,RiseFall_ratio,Normal vs Ischaemia,0.0,0.0,0.0,0.0,inf,0.0,1.0,27
IR,21,RiseFall_ratio,Normal vs Congestion,0.4962121212121212,0.49375939240079936,0.31538701728328383,0.6808392494929006,0.7693139750243376,0.375,0.7272727272727273,46
IR,21,RiseFall_ratio,Ischaemia vs Congestion,0.9545454545454546,0.953377538100625,0.84625,1.0,1.4603842738885684,1.0,0.9545454545454546,25
IR,21,Pulse_Area,Normal vs Ischaemia,0.75,0.7510312303221476,0.4791666666666667,0.9615384615384616,0.0007651594219029563,0.5416666666666666,1.0,27
IR,21,Pulse_Area,Normal vs Congestion,0.6306818181818181,0.6260275678453634,0.43315777972027975,0.7822667919048497,0.0008349181455895079,0.4583333333333333,0.8181818181818181,46
IR,21,Pulse_Area,Ischaemia vs Congestion,0.4242424242424242,0.441026831031658,0.1937229437229437,0.713642857142857,0.000583173072260156,1.0,0.2727272727272727,25
