Channel,Depth,Feature,Pair,AUC_bootstrap_mean,CI_lower,CI_upper,n_samples
Red,21,RiseTime,Ischaemia vs Congestion,0.5327180045281527,0.435296838914669,0.6337199964612199,141
Red,21,FallTime,Normal vs Ischaemia,0.5784652401245574,0.4924425943931292,0.6687319162911354,143
Red,21,FallTime,Normal vs Congestion,0.4856582028020917,0.399203855094546,0.5775175865800866,144
Red,21,FallTime,Ischaemia vs Congestion,0.40463867978402596,0.3070467824789964,0.4883587355273761,141
Red,21,PulseWidth,Normal vs Ischaemia,0.5340634442571159,0.43907695469582614,0.6313770569628173,143
Red,21,PulseWidth,Normal vs Congestion,0.5189109592160571,0.43966113216954705,0.5972420821118739,144
Red,21,PulseWidth,Ischaemia vs Congestion,0.47718302746919766,0.38218970322401025,0.5671581756621602,141
Red,21,SystolicWidth,Normal vs Ischaemia,0.4925517127488109,0.3888227181717757,0.581695816400085,143
Red,21,SystolicWidth,Normal vs Congestion,0.5186272822424027,0.4144389230847571,0.6085919776198101,144
Red,21,SystolicWidth,Ischaemia vs Congestion,0.5412412194380388,0.43955872225574705,0.6353510423773691,141
Red,21,DiastolicWidth,Normal vs Ischaemia,0.5539306334687025,0.45910196319907276,0.6474070173692882,143
Red,21,DiastolicWidth,Normal vs Congestion,0.49053444214405273,0.402754632177582,0.5821680705552961,144
Red,21,DiastolicWidth,Ischaemia vs Congestion,0.4308612211933272,0.32944103836198313,0.5109435815132536,141
Red,21,RiseFall_ratio,Normal vs Ischaemia,0.5514054661253407,0.45963914481455237,0.6441115858154121,143
Red,21,RiseFall_ratio,Normal vs Congestion,0.4733230777432628,0.37964019005685673,0.5552899066472458,144
Red,21,RiseFall_ratio,Ischaemia vs Congestion,0.4140527394399108,0.31602738708600914,0.5056908067724529,141
Red,21,Width_Ratio,Normal vs Ischaemia,0.5621912803625847,0.4830957633053221,0.6430521740233951,143
Red,21,Width_Ratio,Normal vs Congestion,0.4749771672059833,0.3876861623168065,0.5700026748285478,144
Red,21,Width_Ratio,Ischaemia vs Congestion,0.41810595353033975,0.32501318288598996,0.5089776258394866,141
IR,3,RiseTime,Normal vs Ischaemia,0.28150674831213646,0.18096304767500423,0.40006335282651073,65
IR,3,RiseTime,Normal vs Congestion,0.06303792501116029,0.0007973532315637572,0.142072994210091,71
IR,3,RiseTime,Ischaemia vs Congestion,0.1352735019332524,0.0492860126820415,0.22033517557711105,70
IR,3,FallTime,Normal vs Ischaemia,0.5012182688529047,0.46586970271979755,0.5441176470588236,65
IR,3,FallTime,Normal vs Congestion,0.5225429023824182,0.4435436066318419,0.5967741935483871,71
IR,3,FallTime,Ischaemia vs Congestion,0.5272732007586869,0.4543361495527181,0.5909833024118739,70
IR,3,PulseWidth,Normal vs Ischaemia,0.14295943527688007,0.05138575192923022,0.25452886429448934,65
IR,3,PulseWidth,Normal vs Congestion,0.2382657074955464,0.1157452886928629,0.34130427657714923,71
IR,3,PulseWidth,Ischaemia vs Congestion,0.6557627779075116,0.5218518999273385,0.7870603757166256,70
IR,3,SystolicWidth,Normal vs Ischaemia,0.3969090732099245,0.2693506553077215,0.5379625237191651,65
IR,3,SystolicWidth,Normal vs Congestion,0.05988249051734553,0.009499838989003079,0.12861643145161292,71
IR,3,SystolicWidth,Ischaemia vs Congestion,0.13170395554229114,0.050833333333333355,0.21239013162035214,70
IR,3,DiastolicWidth,Normal vs Ischaemia,0.5524024477600699,0.41569109195402293,0.6951254826254826,65
IR,3,DiastolicWidth,Normal vs Congestion,0.9300695144231318,0.8370616804692892,0.9937044726107227,71
IR,3,DiastolicWidth,Ischaemia vs Congestion,0.9000617951523292,0.8110884048384047,0.9668980030587173,70
IR,3,RiseFall_ratio,Normal vs Ischaemia,0.688657295942702,0.5579359605911332,0.7941373063468267,65
IR,3,RiseFall_ratio,Normal vs Congestion,0.9108096766547513,0.8088415012406948,0.9730357142857142,71
IR,3,RiseFall_ratio,Ischaemia vs Congestion,0.8800148566912658,0.8018018018018019,0.9580368329947809,70
IR,3,Width_Ratio,Normal vs Ischaemia,0.5421207778554631,0.4098734623916112,0.6854963262858,65
IR,3,Width_Ratio,Normal vs Congestion,0.9473727431718107,0.8738609672290887,1.0,71
IR,3,Width_Ratio,Ischaemia vs Congestion,0.9272604754896219,0.8528829531812725,0.974632955147661,70
IR,9,RiseTime,Normal vs Ischaemia,0.6997241987843315,0.6067558548719816,0.7980802530129069,108
IR,9,RiseTime,Normal vs Congestion,0.45813380165021755,0.3335915477448908,0.602662610322494,87
IR,9,RiseTime,Ischaemia vs Congestion,0.25911276043340203,0.16400347669962032,0.35252289494317024,111
IR,9,FallTime,Normal vs Ischaemia,0.4501081833508593,0.34164005373532935,0.5381504126409017,108
IR,9,FallTime,Normal vs Congestion,0.45134773490569713,0.3568315018315019,0.5355448038176034,87
IR,9,FallTime,Ischaemia vs Congestion,0.5224128491939238,0.41702211048353777,0.6162289177549319,111
IR,9,PulseWidth,Normal vs Ischaemia,0.6215288749700786,0.4982085148874364,0.7252488570964448,108
IR,9,PulseWidth,Normal vs Congestion,0.5123013595288286,0.4028468237189168,0.6260557208994709,87
IR,9,PulseWidth,Ischaemia vs Congestion,0.36901052037881643,0.2560505828485251,0.4705120028294432,111
IR,9,SystolicWidth,Normal vs Ischaemia,0.8017939518048627,0.7024841075644305,0.8969005803811058,108
IR,9,SystolicWidth,Normal vs Congestion,0.4897878249250928,0.3641613113415439,0.6182297520685424,87
IR,9,SystolicWidth,Ischaemia vs Congestion,0.17903305097699213,0.10383658008658009,0.2605663945449902,111
IR,9,DiastolicWidth,Normal vs Ischaemia,0.4372655708692816,0.3255438994528122,0.5410302974702554,108
IR,9,DiastolicWidth,Normal vs Congestion,0.4227915992917029,0.28716408576009017,0.547952847805789,87
IR,9,DiastolicWidth,Ischaemia vs Congestion,0.5160422760097564,0.38162877925707006,0.6173048135243256,111
IR,9,RiseFall_ratio,Normal vs Ischaemia,0.3645670915971516,0.25378877152132967,0.4729873699115614,108
IR,9,RiseFall_ratio,Normal vs Congestion,0.49367900867625175,0.36670166454054465,0.6082051961823967,87
IR,9,RiseFall_ratio,Ischaemia vs Congestion,0.6399957272338725,0.530421712652967,0.7486472161573964,111
IR,9,Width_Ratio,Normal vs Ischaemia,0.3120486103088298,0.21515896557486633,0.4052589718415775,108
IR,9,Width_Ratio,Normal vs Congestion,0.4490543850591531,0.31408839559215496,0.564579136141636,87
IR,9,Width_Ratio,Ischaemia vs Congestion,0.6516126430518028,0.5268556664290804,0.7448775148912237,111
IR,15,RiseTime,Normal vs Ischaemia,0.5770342940086803,0.4834339667154675,0.6830734286763742,154
IR,15,RiseTime,Normal vs Congestion,0.5096645088256285,0.4035802311273201,0.5872583891171671,150
IR,15,RiseTime,Ischaemia vs Congestion,0.4159608287397931,0.32043042458181276,0.5013236719291407,152
IR,15,FallTime,Normal vs Ischaemia,0.5119251872980202,0.43454369095816464,0.6040613983548767,154
IR,15,FallTime,Normal vs Congestion,0.48712924604208985,0.39820597222222215,0.5842534011840519,150
IR,15,FallTime,Ischaemia vs Congestion,0.4695718219802709,0.3701196494222689,0.5513149863914798,152
IR,15,PulseWidth,Normal vs Ischaemia,0.46665540794814825,0.3758435937117012,0.5550276430909655,154
IR,15,PulseWidth,Normal vs Congestion,0.5446035372337287,0.4492425527903469,0.6557318359257928,150
IR,15,PulseWidth,Ischaemia vs Congestion,0.572119653985736,0.49652097070032136,0.6602829518116207,152
IR,15,SystolicWidth,Normal vs Ischaemia,0.6981301600078723,0.6012838613928946,0.7821786979254512,154
IR,15,SystolicWidth,Normal vs Congestion,0.5825816900702363,0.4888923084273516,0.6571109226536859,150
IR,15,SystolicWidth,Ischaemia vs Congestion,0.33196694105199825,0.24397216923877232,0.4153501942746129,152
IR,15,DiastolicWidth,Normal vs Ischaemia,0.35624404538844245,0.28047652220010233,0.443352980316639,154
IR,15,DiastolicWidth,Normal vs Congestion,0.4644856200628341,0.3685133772730683,0.5702948167249955,150
IR,15,DiastolicWidth,Ischaemia vs Congestion,0.6309696240455162,0.550468150326701,0.7165907157221678,152
IR,15,RiseFall_ratio,Normal vs Ischaemia,0.47723672665879163,0.377054823143346,0.561661755901471,154
IR,15,RiseFall_ratio,Normal vs Congestion,0.49332554775765886,0.39967643585614604,0.5989072022748494,150
IR,15,RiseFall_ratio,Ischaemia vs Congestion,0.5277077738566514,0.42757676473138234,0.6173102145003824,152
IR,15,Width_Ratio,Normal vs Ischaemia,0.33031325458166544,0.25283520597688874,0.40223617532005695,154
IR,15,Width_Ratio,Normal vs Congestion,0.4419033799047022,0.3532009807480698,0.5474655725383678,150
IR,15,Width_Ratio,Ischaemia vs Congestion,0.6417398864235131,0.5439995494522858,0.7198691435147132,152
IR,21,RiseTime,Normal vs Ischaemia,0.4380789143089824,0.3570161000713577,0.538002355138228,143
IR,21,RiseTime,Normal vs Congestion,0.4653773137002315,0.37289190067972966,0.5523505704365078,142
IR,21,RiseTime,Ischaemia vs Congestion,0.5183137756795609,0.4263131229234512,0.6214772043090282,141
IR,21,FallTime,Normal vs Ischaemia,0.59364964123013,0.5038225701239399,0.6928588200527263,143
IR,21,FallTime,Normal vs Congestion,0.48502060380416895,0.3913122662037763,0.5838826884920635,142
IR,21,FallTime,Ischaemia vs Congestion,0.36726416684126284,0.2864191729323308,0.45359724000569074,141
IR,21,PulseWidth,Normal vs Ischaemia,0.5206559265663058,0.4223557735765094,0.6120543266893534,143
IR,21,PulseWidth,Normal vs Congestion,0.5492119351157008,0.4328412110277782,0.6515237244391503,142
IR,21,PulseWidth,Ischaemia vs Congestion,0.5272131249811352,0.42287858432914394,0.6304132490316701,141
IR,21,SystolicWidth,Normal vs Ischaemia,0.4670381824489776,0.377019783333065,0.5751351465317309,143
IR,21,SystolicWidth,Normal vs Congestion,0.387211435247721,0.27795904059956317,0.46925837320574165,142
IR,21,SystolicWidth,Ischaemia vs Congestion,0.4754158918480202,0.36656169312100184,0.5796709053015024,141
IR,21,DiastolicWidth,Normal vs Ischaemia,0.6065870767940201,0.5083453369217745,0.6904427916211687,143
IR,21,DiastolicWidth,Normal vs Congestion,0.5583196110302717,0.4535077161644326,0.6478349039172209,142
IR,21,DiastolicWidth,Ischaemia vs Congestion,0.4389655259028635,0.34875644474829504,0.5415358293075685,141
IR,21,RiseFall_ratio,Normal vs Ischaemia,0.5596069279378488,0.46379149078401877,0.6490622545168893,143
IR,21,RiseFall_ratio,Normal vs Congestion,0.4856270049907587,0.388513174589124,0.5811672916936075,142
IR,21,RiseFall_ratio,Ischaemia vs Congestion,0.4303355144017702,0.34148343466260833,0.5298953625552173,141
IR,21,Width_Ratio,Normal vs Ischaemia,0.6058919634952644,0.5142087739913827,0.6966315159329526,143
IR,21,Width_Ratio,Normal vs Congestion,0.5915480210821387,0.4999651116427432,0.6832607770518955,142
IR,21,Width_Ratio,Ischaemia vs Congestion,0.4547379601470257,0.3616600529591546,0.5575616435682579,141
